timestamp_pc,seq,ms_arduino,temperatura_c,vibracao_rms_v,corrente_primario_a,corrente_secundario_a,adc_ntc,adc_vibracao,adc_sct_primario,adc_sct_secundario,alarme_geral,alarme_temperatura,alarme_vibracao,alarme_primario,alarme_secundario,diagnostico_arduino,diagnostico_python,fft_120hz,fft_240hz
2026-05-25T00:39:55.864,,1885,,,,,,,,,,verde,verde,verde,verde,['Operacao normal dentro dos limites simulados.'],Operacao normal dentro dos limites simulados.,0.0,0.0
2026-05-25T00:39:57.609,,3220,,,,,,,,,,verde,verde,verde,verde,['Operacao normal dentro dos limites simulados.'],Operacao normal dentro dos limites simulados.,0.0,0.0
2026-05-25T00:39:59.364,,4555,,,,,,,,,,verde,verde,verde,verde,['Operacao normal dentro dos limites simulados.'],Operacao normal dentro dos limites simulados.,0.0,0.0
2026-05-25T00:40:01.684,,5891,,,,,,,,,,verde,verde,verde,verde,['Operacao normal dentro dos limites simulados.'],Operacao normal dentro dos limites simulados.,0.0,0.0
2026-05-25T00:40:03.385,,7226,,,,,,,,,,verde,verde,verde,verde,['Operacao normal dentro dos limites simulados.'],Operacao normal dentro dos limites simulados.,0.0,0.0
2026-05-25T00:40:05.145,,8561,,,,,,,,,,amarelo,verde,verde,verde,"['Temperatura elevada. Verificar ventilacao, carga e isolamento termico.']",Operacao normal dentro dos limites simulados.,0.0,0.0
2026-05-25T00:40:06.844,,9924,,,,,,,,,,amarelo,verde,verde,verde,"['Temperatura elevada. Verificar ventilacao, carga e isolamento termico.']",Operacao normal dentro dos limites simulados.,0.0,0.0
