timestamp_pc,seq,ms_arduino,temperatura_c,vibracao_rms_v,corrente_primario_a,corrente_secundario_a,adc_ntc,adc_vibracao,adc_sct_primario,adc_sct_secundario,alarme_geral,alarme_temperatura,alarme_vibracao,alarme_primario,alarme_secundario,diagnostico_arduino,diagnostico_python,fft_120hz,fft_240hz
2026-06-22T17:58:10.539,2330,2330,,1.0260867409727112,160.273,0.0,,,,,,,,,,,Critico: multiplos indicadores anormais. Recomenda-se inspecao imediata do transformador.,0.0,0.0
2026-06-22T17:58:11.472,3265,3265,,1.037332155097874,37.742,0.0,,,,,,,,,,,Critico: multiplos indicadores anormais. Recomenda-se inspecao imediata do transformador.,0.0,0.0
2026-06-22T17:58:12.461,4265,4265,,1.0273796766531835,8.874,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:13.473,5265,5265,,1.0130518249329596,2.221,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:14.483,6265,6265,,1.02622463427848,0.852,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:15.481,7265,7265,,1.0697859599003907,0.68,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:16.462,8265,8265,,1.0190181548922472,0.709,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:17.471,9265,9265,,1.017972985889115,1.107,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:18.465,10265,10265,,1.020217133751438,0.862,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:19.464,11265,11265,,1.016547588654855,0.807,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:20.478,12265,12265,,1.0436340354741216,0.802,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:21.475,13265,13265,,1.0259853800127952,0.776,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:22.509,14265,14265,,1.0261218251260422,0.921,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:23.513,15265,15265,,1.033251663439261,0.747,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:24.509,16265,16265,,1.019542054061528,0.774,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:25.513,17265,17265,,1.0045028621163805,0.801,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:26.509,18265,18265,,1.0316656435105318,0.786,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:27.514,19265,19265,,1.0116091142333583,0.633,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:28.511,20265,20265,,1.037636256112902,0.89,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:29.525,21268,21268,,1.0269785781602263,0.609,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:30.521,22268,22268,,1.0236097889332634,0.802,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:31.492,23268,23268,,1.0424471209610586,0.621,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:32.495,24268,24268,,1.0172325201250696,0.749,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:33.522,25268,25268,,1.02898104938818,0.794,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:34.505,26268,26268,,1.027277956543408,0.738,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:35.512,27268,27268,,1.0115779752446175,0.775,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:36.497,28268,28268,,1.0339569623538496,0.616,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:37.521,29268,29268,,1.0269805256186701,0.756,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:38.524,30268,30268,,1.0334510148042817,0.718,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:39.526,31268,31268,,1.036646998741616,0.647,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:40.519,32268,32268,,1.0298708656914224,0.629,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:41.519,33268,33268,,1.021620771127917,0.608,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:42.516,34268,34268,,1.0236200466970153,0.641,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:43.514,35268,35268,,1.0402196883351131,1.309,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:44.517,36268,36268,,1.0256012870506745,0.664,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:45.512,37268,37268,,1.028216416908425,0.659,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:46.491,38268,38268,,1.0218091798374096,0.606,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:47.510,39268,39268,,1.0181345687088716,0.669,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:48.502,40268,40268,,1.0270793542857337,0.65,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:49.518,41268,41268,,1.0230557169577812,0.693,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:50.524,42268,42268,,1.0337668982899384,0.639,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:51.518,43268,43268,,1.0339173081054402,0.624,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:52.515,44268,44268,,1.022907620462376,0.729,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:53.496,45268,45268,,1.030773010900072,0.736,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:54.508,46268,46268,,1.0112635660400309,0.644,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:55.510,47268,47268,,1.017299857465831,0.621,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T17:58:56.490,48268,48268,,1.0217186501185147,0.654,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
