timestamp_pc,seq,ms_arduino,temperatura_c,vibracao_rms_v,corrente_primario_a,corrente_secundario_a,adc_ntc,adc_vibracao,adc_sct_primario,adc_sct_secundario,alarme_geral,alarme_temperatura,alarme_vibracao,alarme_primario,alarme_secundario,diagnostico_arduino,diagnostico_python,fft_120hz,fft_240hz
2026-05-25T01:19:21.823,5616,91337,,,,,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-05-25T01:19:21.844,5617,91354,,,,,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-05-25T01:19:21.925,5618,91370,,,,,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-05-25T01:19:21.946,5619,91386,,,,,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-05-25T01:19:21.967,5620,91403,,,,,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-05-25T01:19:22.049,5621,91419,,,,,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-05-25T01:19:22.069,5622,91436,,,,,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-05-25T01:19:22.090,5623,91452,,,,,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-05-25T01:19:22.173,5624,91468,,,,,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-05-25T01:19:22.193,5625,91485,,,,,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-05-25T01:19:22.214,5626,91501,,,,,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-05-25T01:19:22.290,5627,91517,,,,,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-05-25T01:19:22.311,5628,91534,,,,,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-05-25T01:19:22.332,5629,91549,,,,,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
