timestamp_pc,seq,ms_arduino,temperatura_c,vibracao_rms_v,corrente_primario_a,corrente_secundario_a,adc_ntc,adc_vibracao,adc_sct_primario,adc_sct_secundario,alarme_geral,alarme_temperatura,alarme_vibracao,alarme_primario,alarme_secundario,diagnostico_arduino,diagnostico_python,fft_120hz,fft_240hz
2026-06-22T18:10:42.338,233995,233995,24.31,1.0224079420661794,0.738,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:10:42.412,234995,234995,24.31,1.0262835865393152,0.643,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:10:42.485,235995,235995,24.31,1.0225267722656457,0.651,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:10:42.562,236995,236995,24.31,1.030179595992854,0.632,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:10:42.637,237995,237995,24.31,1.0238969674728018,0.757,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:10:42.706,238995,238995,24.31,1.0324635586789492,0.656,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:10:42.781,239995,239995,24.31,1.0151453097955978,0.594,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:10:42.861,240995,240995,24.31,1.0269805256186701,0.592,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:10:42.947,241995,241995,24.37,1.0355573378620808,0.579,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:10:43.460,242995,242995,24.31,1.030983026048441,0.781,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:10:44.477,243995,243995,24.37,1.041822441685722,0.635,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:10:45.492,244995,244995,24.37,1.0336604858462957,0.604,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:10:46.466,245995,245995,24.37,1.0156470843752763,0.615,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:10:47.465,246998,246998,24.37,1.032455810192378,0.615,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:10:49.467,248998,248998,24.37,0.9870749718233159,0.789,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:10:50.465,249998,249998,24.37,1.0365485999218753,0.648,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:10:51.470,250998,250998,24.37,1.0195538239838051,1.336,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:10:52.461,251998,251998,24.44,1.0216261547160976,0.638,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:10:53.489,252998,252998,24.44,1.0285139765700804,0.696,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:10:54.485,253998,253998,24.5,1.0263625090580812,0.6,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:10:55.498,254998,254998,24.56,1.0236107658675733,0.61,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:10:56.486,255998,255998,24.62,1.0265110812845617,0.584,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:10:57.486,256998,256998,24.87,1.0255993369732643,0.606,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:10:58.465,257998,257998,25.06,1.0381724326912172,0.589,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:10:59.482,258998,258998,25.25,1.024395431461894,0.628,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:11:00.477,259998,259998,25.31,1.0327192261210207,0.636,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:11:01.491,260998,260998,25.37,1.022814743734172,0.733,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:11:02.457,261998,261998,25.44,1.028686541177632,0.598,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:11:03.465,262998,262998,25.44,1.0408150652253263,0.673,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:11:04.469,263998,263998,25.5,1.0296747059144455,0.642,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:11:05.467,264998,264998,25.5,1.0169292010754731,0.646,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:11:06.474,265998,265998,25.5,1.025503778637602,0.665,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:11:07.482,266998,266998,25.5,1.0257046358479618,0.661,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:11:08.471,267998,267998,25.5,1.0426092268918399,0.702,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
2026-06-22T18:11:09.473,268998,268998,25.5,1.0224299487006432,0.702,0.0,,,,,,,,,,,Operacao normal dentro dos limites simulados.,0.0,0.0
